140	7
-4.774225266036901	4.026965453459984	-2.4167103142106434	-2.5680716515014743	3.5454809170291757	2.8171031454653557	-3.0286785584112677	
-2.8008016099197772	-1.059195695661331	2.5351202769807246	2.7242336995619123	-1.8520551874160844	2.61001429697411	-3.761526596655147	
-3.24994417520126	3.810938845972884	0.22071458153857554	2.8170646863295485	-3.9506816676583334	-3.9211580819959027	3.5355536469049738	
-2.47969091948554	-1.3815133728754363	-2.091391263142412	-5.724411013415654	2.6469238416537104	-0.9950479319234496	2.328190872191597	
0.05000308054069558	2.0401819212760275	2.5983659774459227	-1.067791064145809	0.36365753183727034	-2.48715875086608	-0.11455662603410333	
4.991709399098875	2.671478153120704	-1.1850394512028932	2.9554992989260453	-4.295407144508871	-3.691411646420283	1.7155905365921567	
-2.7602937861414634	3.6690074239275496	2.11860083362685	1.9759427249566275	-4.885111600119761	-3.564116614410107	3.317263488367246	
-1.5714749416052411	0.09254812744646079	-3.404315308086784	-1.234376643347299	-0.24676404454766188	-1.043029530826828	5.162724612498623	
-3.0804316471012174	-2.3547985018106363	0.01650171647655041	-1.7922521764389454	0.8177707763368511	-0.45766412551547664	2.277949470133188	
3.856274265931959	1.4966156149192982	-2.7389599973090357	3.422673448568657	-6.959738670153926	-3.8420491127484446	0.47820274082075914	
-3.1927332883019366	5.433722505382825	0.9877208062566065	-5.700109210148254	2.3367166883980754	3.425804539769631	2.125407189164454	
-0.2348281952285295	1.150430093372699	2.6573791674163494	-4.377106308163327	1.3700137082375203	-2.059337970060364	2.122239150236307	
-4.405646706555135	0.4873695808783296	-3.5751238975203687	-2.108475248712505	0.7597202432033529	-0.2854394056652595	2.5620705995955015	
0.025955004820141736	2.7636029133275626	2.937831913501615	-0.2597820742534105	0.1982799712833662	-0.5608781136264915	3.191600452898471	
-0.9690298503710071	-1.4112812389461913	3.2254611047627977	3.136622908664903	-1.5513604970839197	0.06551918254597999	-3.614143856993596	
-3.077312335539231	-0.03447490107247775	-3.515161093560332	-4.12525841788811	0.49013915875149255	0.6746538107321021	2.586297117912684	
-4.22588468969181	5.61012822264432	-3.6106286531285603	-3.3305391928651993	2.2048884290633617	0.368806669315092	-3.623241777988906	
