200	10
1.9749034256229756	-4.216039666284876	-3.0715360934832576	3.039438882938674	-2.955340697209857	0.05262129228913448	-2.9499759953506755	-2.079498177638194	-0.18979023932355243	3.2207746268605657	
-1.2986448864005382	-1.2434740908773283	4.751457471573398	4.126201312533276	-0.3786768017579871	4.827799653809898	-0.06274063902638116	5.822998631710432	-2.1384378816141654	4.52206958158286	
1.2564286616456117	0.7785708771718953	-0.9190060105000715	-3.217236996525671	2.762242884482176	-2.087799920345883	3.4460557021365865	-3.467135864774003	2.9840821132588395	2.7222445616966504	
-2.4717907289029384	-1.080810862000521	-0.8748617862793077	-4.209465798064833	1.967880366395275	-1.1811944458413999	2.5567793714926186	-3.89019295997371	2.069779788483528	0.25905813237123065	
1.7901184030496182	0.7386003644001133	0.11652677894468645	1.9199247662822738	4.500010960507922	1.350941772629184	2.2813580960666786	0.6029504113702571	3.9394555399357363	-0.38005454018455165	
3.953848036178944	0.6576139402865251	0.5470627282731142	-5.649171861888013	-0.7592848445538314	5.268181005355518	-2.9292764477763247	2.478115357022068	0.12686358025365507	-3.9925119074300546	
2.8147109118717273	1.5649579450424713	-1.0191025879912063	-1.4373216438458485	-3.060245375980433	4.625674383178873	0.34481132882379617	1.2259586579439723	-2.0677370953574057	-3.4228576100900416	
2.7856996546139046	3.11514052236155	-2.5284886813694336	1.3797464615232533	5.8060905662595275	0.5863947353127255	-0.8037903481257862	-0.7990339307029203	3.8379948282194722	0.8433856338901304	
2.106405421053714	-3.8497306642837916	-0.8861062992929937	3.0086339336095627	-2.9584947433261446	-0.7783266199126873	-3.3684449032854498	-1.4593019006241126	-2.404773153299993	4.44874448918125	
4.4311681723521765	-5.608746605474532	-1.2826243910481112	3.147062036877038	-3.2236908948574894	-0.2031912748081851	-4.56120876440926	-2.2599224171272017	-0.2649761273571767	4.132642381731251	
3.2920654793965567	-0.0657023065921779	0.17543976865567557	-1.5584323289594013	-2.1876818560719795	4.308306922738437	-1.476683367856126	1.611687863134097	-2.152624108113435	-3.5852505810286504	
2.6040473043490744	0.919673714873885	-1.6624201822992237	3.27846716101611	3.002582707097752	-0.11560901975773774	0.6163186131474122	2.3147305959886104	4.159440529701049	-0.8054181795084617	
-4.549577162176112	-2.8940991584085918	-1.805824624262975	2.352043895577138	-3.5281984880691293	3.8226653040681784	-5.581556687791965	3.8820294538315947	1.1961526414917296	4.392168980808973	
5.8320229334385365	-5.459321742382204	0.32761954016854467	5.613001781406437	-1.5305700395814221	-3.1820734879971555	-0.5264522781709061	3.403727336907181	5.809434045447221	-0.6843219427893298	
-1.5293644543083926	-1.2641493455928494	4.51761174198913	2.146107799044378	0.09900665880255399	3.1180295777490246	-1.124467569963401	6.329028339094748	-2.3747757299356804	1.6869054345462333	
2.438143129613055	1.4865927120994968	-0.04649371001154458	3.91823817322328	3.9830966027432355	-0.4472773248998432	-0.22214143446460277	1.4669475637405105	4.6516820802249494	-2.4937294717927037	
3.197868456967584	1.4600325028127266	-0.004953645621990965	-2.195722671538608	-2.49728194713998	2.004910305710981	-2.576410441836775	4.557104907363606	-1.5904287260928012	-3.7330841477558327	
